교과목명,학점,,,,,,,,,,,,,,,,,,,,,,,,,,,
동아시아역사상의중심과주변,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
동아시아의역사와문화,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
동양고대사,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
동양고전강독,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
동양근세사,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
동양미술사,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
동양사특강,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
드로잉1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
드로잉연구1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
드론사진과 여행,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
디스플레이공학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털 기술과 사회의 이해(인문사회예체능계열),3,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털 기술과 사회의 이해(자연공학계열),3,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털 큐레이션,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털공학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털교육,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털기술과미래역량,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털논리설계및실습,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털다문화사회와AI,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털문예창작연습,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털붓다와의대화,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털시대의 정치학연구방법,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털시대의글쓰기,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털신호처리,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털신호처리및설계,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털역사학방법론과실습,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털영상촬영,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털저널리즘실습,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전환과한일게임산업,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
"디지털전환시대,삶의변화와불교휴머니티",3,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털진단영상시스템,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털집적회로설계,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
라틴어(초급),3,,,,,,,,,,,,,,,,,,,,,,,,,,,
랜덤신호이론,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
러시아어(초급),3,,,,,,,,,,,,,,,,,,,,,,,,,,,
레트로 동아시아의 건축공간과 신화,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
로봇공학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
로봇동역학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
로봇제조실습,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
로봇프로그래밍,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
로컬크리에이터,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
롤플레이일본어회화,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
리걸테크,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
리버스엔지니어링,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
마이크로프로세서응용및실험,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
마케팅 에스노그라피와 빅데이터 기반 디자인씽킹,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
마케팅리서치(NCS),3,,,,,,,,,,,,,,,,,,,,,,,,,,,
마케팅원론(NCS),3,,,,,,,,,,,,,,,,,,,,,,,,,,,
마케팅커뮤니케이션(캡스톤디자인),3,,,,,,,,,,,,,,,,,,,,,,,,,,,
만해와불교의민족운동,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
만해의생애와사상,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
말은 마음이 지은 집,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
매스컴연구방법,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
"매체를통한소통,사고를디자인하다",3,,,,,,,,,,,,,,,,,,,,,,,,,,,
매체전략론,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
머신러닝,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
머신러닝1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
머신러닝과데이터사이언스,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
메모리회로설계및실습,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
메이커교육의이론과실천,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
멘토프로그램(국어선생님의길),1,,,,,,,,,,,,,,,,,,,,,,,,,,,
멘토프로그램(미술관 탐방I),1,,,,,,,,,,,,,,,,,,,,,,,,,,,
멘토프로그램(미술현장과담론),1,,,,,,,,,,,,,,,,,,,,,,,,,,,
멘토프로그램(법조유사직역 이해),1,,,,,,,,,,,,,,,,,,,,,,,,,,,
멘토프로그램(불교미술감상법),1,,,,,,,,,,,,,,,,,,,,,,,,,,,
멘토프로그램(지방의회 입법전문가 양성기초),1,,,,,,,,,,,,,,,,,,,,,,,,,,,
면역학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
"명상,레벨업",3,,,,,,,,,,,,,,,,,,,,,,,,,,,
명상과 가상현실,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
무기화학1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
무브먼트1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
무선통신,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
무술,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
무역리스크관리론,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
무역스타트업이론과실습,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
무역정책론,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
무역통계연습,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
문예비평교육론,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
문학번역,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
문학번역의인간번역VS신경망기반인공지능번역,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
문학이란무엇인가,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화경제학1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화기획의불교적실천,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화기획의이론과실습,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
'문화'로읽는우리시대,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화와예술명작세미나,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화유산보존과학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화유산보존과학개론,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화유산보존론과실습(캡스톤디자인),2,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화유산재료연구,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화자원학과동아시아불교유산,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화자원학의이론과활용,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
물과환경,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
물리교육론,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
물리보안,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
물리약학2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
물리연구프로젝트1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
물리전자공학1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
물리학과첨단기술어드벤쳐디자인,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
물리화학(분광학),3,,,,,,,,,,,,,,,,,,,,,,,,,,,
물리화학1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
물리화학3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
물리화학실험,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
"물품과도구,기술로읽는세계사",3,,,,,,,,,,,,,,,,,,,,,,,,,,,
물품의글로벌히스토리,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
뮤지컬보컬1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
뮤지컬보컬3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
뮤지컬보컬5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
뮤지컬연기1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
뮤지컬제작1(캡스톤디자인),3,,,,,,,,,,,,,,,,,,,,,,,,,,,
뮤지컬제작3(캡스톤디자인),3,,,,,,,,,,,,,,,,,,,,,,,,,,,
미국문화와영화,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
미국사,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
미국외교사,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
미디어산업론,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
미디어심리학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
미디어와불교시창작입문,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
미디어커뮤니케이션학입문,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
미디어통번역,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
미래글로벌지도자로서의말의힘,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
미래기술문명사회에서 호모루덴스들의 놀이여행,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
미래도시와로컬크리에이팅프로젝트,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
미래사회와 식물,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
미래사회와경찰활동,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
미래인간과위험사회,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
미래지식산업사회의이해,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
미래환경과위험사회,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
미분기하1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
미분기하학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
미생물학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
미세먼지과학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
미술교육론,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
미술해부학,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
미시경제원론,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
미시경제학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
미시경제학Ⅰ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
미시경제학Ⅱ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
미적분학및연습1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
미적분학및연습2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
민법총칙,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
민주주의와시장경제,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
민주화·내전·쿠데타,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
바이오가공개론,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
바이오메디컬반도체공학및실험,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
바이오메디컬센서공학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
바이오메디컬이동현상,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
바이오메디컬프로그래밍1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
바이오산업공학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
바이오유기화학,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
바이오환경과학1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
반도체공정및실습1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
반도체기초및실습,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
반도체나노바이오소재,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
반도체메모리소자,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
반도체박막공학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
반도체산학강좌,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
반도체소자및실습1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
반응공학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
발레1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
발림실습1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
발림실습3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
발생학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
발효공학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
방송댄스,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
배드민턴,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
범어입문,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
범죄데이터베이스,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
범죄데이터분석기초,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
범죄수사론,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
범죄예방론,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
범죄예방실무,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
범죄지도제작과분석,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
범죄통계학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
범죄학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
범죄학개론,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
법과학개론,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
법과행동과학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
법사회학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
법심리학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
법인세회계1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
법인세회계2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
법추론과사고,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
법학개론,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
베이지안통계학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
벡터해석및연습,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
병원약국실무실습1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
병원약국실무실습2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
병원약국실무실습3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
병태생리학1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
보이스1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
보이스3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
복소함수론,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
복소해석학1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
부가가치세회계,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
부조리문학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
북한경제론,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
북한군사안보론,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
북한의대외·대남정책,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
북한의법과행정,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
북한정치론,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
북한체제변화세미나(캡스톤디자인),3,,,,,,,,,,,,,,,,,,,,,,,,,,,
북한학입문,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
분류심사론,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
분리공정,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
분석화학1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
분자생명공학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
분자생물학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
분자생물학입문,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
불교건축론,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
불교고고학개론,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
불교고고학실습,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
불교공예사,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
불교기초파이썬프로그래밍그리고행정,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
불교도상과드로잉1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
불교도상학,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
불교무형문화유산,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
불교문화유산입문,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
불교문화의이해,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
불교미술개론,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
불교생태학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
불교와국가거버넌스,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
불교와미국문화,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
불교와스토리텔링,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
불교와인간,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
불교음악개론1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
불교음악실습1(기악성악한국실용음악),1,,,,,,,,,,,,,,,,,,,,,,,,,,,
불교의수행과신행,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
불교적지혜기반의인사조직관리,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
불교적지혜를통한지속가능마케팅,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
불교학입문,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
불교한류와삼국유사,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
불교한문,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
불교회화1(캡스톤디자인),4,,,,,,,,,,,,,,,,,,,,,,,,,,,
불교회화3(캡스톤디자인),4,,,,,,,,,,,,,,,,,,,,,,,,,,,
불교회화문양이론과실습1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
불교회화실습1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
불법행위법,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
불어(초급),3,,,,,,,,,,,,,,,,,,,,,,,,,,,
브랜드관리(캡스톤디자인),3,,,,,,,,,,,,,,,,,,,,,,,,,,,
브랜드와 사회,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
비모수통계학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
비영리조직과사회적참여,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
비전설정과커리어플래닝,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
비주얼 미디어로 보는 동유라시아 근현대문화사,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
비즈니스R프로그래밍,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
비즈니스데이터애널리틱스프로그래밍언어:R&Python,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
비즈니스디자인,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
비즈니스실무론,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
비즈니스일본어(어드벤처디자인),3,,,,,,,,,,,,,,,,,,,,,,,,,,,
비즈니스프로세스관리,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
빅데이터분석을위한영양역학연구방법론,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
빅데이터시대의교육통계분석,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
빅데이터와범죄,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
빈곤론,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
사람을 위한 미생물에 의한 미생물의 환경공정,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
사람의마음알기(나는너의마음을알고싶다),3,,,,,,,,,,,,,,,,,,,,,,,,,,,
"사랑,우정,관용",2,,,,,,,,,,,,,,,,,,,,,,,,,,,
사료강독1:한국사교육자료강독,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
사료강독2:서양사교육자료강독,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
사물인터넷개론,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
사운드입문,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
사진창작,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
사찰경영과종무행정,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
사회문제론,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
사회변동론,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
사회복지법제와실천,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
사회복지실천론,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
사회복지와문화다양성,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
사회복지와인권,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
사회복지윤리와철학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
사회복지자료분석론,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
사회복지정책론,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
사회복지학개론,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
사회복지행정론,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
사회복지현장실습,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
사회복지현장실습세미나,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
사회봉사1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
사회봉사2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
사회연결망분석,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
사회지리학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
사회통계,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
사회학개론,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
사회학의이해,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
산업경제번역,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
산업보안관계법Ⅰ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
산업보안론,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
산업수학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
산업시스템공학의이해,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
산업시스템공학종합설계,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
산업시스템프로그래밍,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
산업재산권법,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
산업통상론(캡스톤디자인),3,,,,,,,,,,,,,,,,,,,,,,,,,,,
산학융합종합설계(국회입법전문가과정),1,,,,,,,,,,,,,,,,,,,,,,,,,,,
산학융합종합설계(미술관 탐방II),1,,,,,,,,,,,,,,,,,,,,,,,,,,,
산학융합종합설계(중화권 통상문화의 이해),1,,,,,,,,,,,,,,,,,,,,,,,,,,,
삶과죽음의철학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼국유사와스토리텔링,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
상담심리학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
상담학개론,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
상법2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
상법총론,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
색채와 과학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
생명과학교육론,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
생명과학의세계,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
생명과학전공실험1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
생명과학최신동향,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
생명과학캡스톤디자인1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
생물자료분석,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
생물학개론,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
생물학공용DB를이용한데이터분석,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
생물화학공학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
생분석화학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
생산및운영관리,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
생성형AI와비즈니스혁신,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
생약학1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
생체분자생물학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
생체재료공학개론및실험,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
생화학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
생활속의이차전지,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
생활지도및상담,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
생활체육과현장학습,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
생활체육의이해,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
서구문학에나타난문제적인간읽기,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
서베이자료분석과활용,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
서비스공학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
서비스마케팅(NCS),3,,,,,,,,,,,,,,,,,,,,,,,,,,,
서사문화실습(캡스톤디자인),3,,,,,,,,,,,,,,,,,,,,,,,,,,,
서양고중세철학사,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
서양미술사,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
서양조각사,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
서양중세사,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
서양최근세사,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
석조,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
선과현대사회,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
선형계획법,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
선형대수1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
선형대수학1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
설계도서및견적,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
설득과캠페인,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
설치미술연구1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
성리학과양명학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
세계문자와훈민정음,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
세계문학속의인권,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
세계문학의이해,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
세계영화사1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
세계음식의문화적이해,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
세계화와 이주,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
세무입문,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
세방화시대영어와불교,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
"세상을이해하는도구,통계",3,,,,,,,,,,,,,,,,,,,,,,,,,,,
센서공학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
셰익스피어와디지털인문학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
소비인사이트,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
소비자동기와선택이론,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
소비자상담,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
소비자학,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
소비자행동론(NCS),3,,,,,,,,,,,,,,,,,,,,,,,,,,,
소설창작실기1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
소설창작연습1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
